MAT,MAP,SOC,pH,Clay,Duration,C_input,N_input,Planting_system,Return,Tillage,Irrigation,Topdressing
13.4083337783813,496.899993896484,5.9039998054504395,7.70699977874756,16.4699993133545,1,3062.540083333334,173.832,Wheat,SI,CT,CI,Yes
13.9750003814697,517.0,6.1410003900528,7.29500007629395,13.7700004577637,1,3394.049291666665,173.832,Wheat,SI,CT,CI,Yes
13.0833330154419,460.0,6.37799978256226,6.99200010299683,13.4099998474121,1,3145.97495,173.832,Wheat,SI,CT,CI,Yes
13.4083337783813,496.899993896484,5.96200048923492,8.00599956512451,17.7600002288818,1,3205.3797499999996,173.832,Wheat,SI,CT,CI,Yes
11.6916666030884,517.599975585938,6.416000127792359,7.13000011444092,17.0,1,3165.15775,173.832,Wheat,SI,CT,CI,Yes
14.4083337783813,591.300048828125,6.8290001153945905,7.97000026702881,28.4300003051758,1,3118.9053148148155,239.72631438507327,Wheat,SI,CT,CI,Yes
13.9416666030884,542.0,6.50799989700317,7.15999984741211,20.9599990844727,1,3282.5891136363625,239.72631438507327,Wheat,SI,CT,CI,Yes
13.9499998092651,506.200012207031,4.32500004768372,8.14999961853027,14.25,1,3217.745501125,163.68873,Wheat,SI,CT,CI,Yes
14.8000001907349,523.200012207031,6.122999787330629,7.45499992370605,15.7272729873657,1,3947.2863184712496,246.61764,Wheat,SI,CT,CI,Yes
14.8000001907349,523.200012207031,6.29999995231628,6.5,9.0,1,3561.7181181812493,202.731345,Wheat,SI,CT,CI,Yes
13.9499998092651,506.200012207031,5.2009999752044695,5.92999982833862,14.5243902206421,1,3489.8169673824996,180.737835,Wheat,SI,CT,CI,Yes
15.1666669845581,544.400024414062,6.31999969482422,6.65000009536743,10.1999998092651,1,3698.95088703625,216.773085,Wheat,SI,CT,CI,Yes
14.7333335876465,538.600036621094,6.28499984741211,6.57499980926514,9.44999980926514,1,3623.24518946875,204.396615,Wheat,SI,CT,CI,Yes
13.1000003814697,567.200012207031,4.99799996614456,7.8769998550415,14.3800001144409,1,3259.4258464225,201.658515,Wheat,SI,CT,CI,Yes
14.8000001907349,523.200012207031,6.80599987506866,6.49499988555908,13.1099996566772,1,3610.410440155,211.439085,Wheat,SI,CT,CI,Yes
13.9499998092651,506.200012207031,3.3500000834465,3.99499988555908,13.9074077606201,1,3198.9597,240.7256598221019,Wheat,SI,CT,CI,Yes
15.1666669845581,544.400024414062,6.53800010681152,7.3730001449585,16.9799995422363,1,3688.5277811612495,183.005175,Wheat,SI,CT,CI,Yes
15.1666669845581,544.400024414062,6.29999995231628,6.5,9.0,1,3816.90902597125,209.4738,Wheat,SI,CT,CI,Yes
15.0749998092651,543.200012207031,6.22500002384186,6.875,11.25,1,3823.8488292962493,252.76614,Wheat,SI,CT,CI,Yes
14.7333335876465,538.600036621094,6.42000019550323,6.48799991607666,9.89999961853027,1,3814.40803748125,260.86365,Wheat,SI,CT,CI,Yes
14.8000001907349,523.200012207031,6.38800024986267,6.8439998626709,12.3599996566772,1,3937.919533202499,223.643565,Wheat,SI,CT,CI,Yes
12.9250001907349,621.400024414062,5.4720002412796,7.87400007247925,17.4599990844727,1,3130.8424772727276,240.7256598221019,Wheat,SI,CT,CI,Yes
12.9250001907349,621.400024414062,5.51199972629547,7.43199968338013,23.0599994659424,1,3366.4224499999996,240.7256598221019,Wheat,SI,CT,CI,Yes
12.341667175293,640.200012207031,5.57200014591217,8.04800033569336,15.0600004196167,1,3057.7707822437496,310.210515,Wheat,SI,CT,CI,Yes
12.5666666030884,633.799987792969,5.43000042438507,8.09000015258789,14.3999996185303,1,3405.0911962524997,248.5473,Wheat,SI,CT,CI,Yes
13.5749998092651,579.900024414062,7.00800001621246,7.78000020980835,19.1000003814697,1,3222.44298789625,229.929405,Wheat,SI,CT,CI,Yes
11.5666666030884,560.299987792969,5.037000179290771,7.35799980163574,18.2600002288818,1,2885.5375,410.25,Wheat,SI,CT,CI,Yes
11.1750001907349,659.100036621094,6.42099976539612,6.67899990081787,16.1700000762939,1,4184.962249999998,240.7256598221019,Wheat,SI,CT,CI,Yes
11.7250003814697,636.099975585938,6.27499997615814,7.67700004577637,18.5799999237061,1,3767.3274999999994,282.15,Wheat,SI,CT,CI,Yes
12.341667175293,640.200012207031,6.8290001153945905,7.51700019836426,21.7000007629395,1,3233.6124999999997,309.0,Wheat,SI,CT,CI,Yes
15.3083333969116,598.400024414062,7.72700011730194,7.29899978637695,26.3400001525879,1,3810.2134784762493,314.209515,Wheat,SI,CT,CI,Yes
15.3083333969116,598.400024414062,6.29999995231628,6.5,9.0,1,3434.21127838,257.07087,Wheat,SI,CT,CI,Yes
14.9499998092651,602.600036621094,7.44599997997284,7.99399995803833,30.1200008392334,1,3731.7355955837497,233.26878,Wheat,SI,CT,CI,Yes
11.375,640.900024414062,8.97000014781952,7.86299991607666,14.5600004196167,1,2446.7825695225,147.4326,Wheat,SI,CT,CI,Yes
15.0083332061768,603.799987792969,6.0379999876022294,7.93300008773804,16.7999992370605,1,3398.4017980824997,258.32286,Wheat,SI,CT,CI,Yes
15.1166667938232,552.300048828125,6.38500034809113,7.89300012588501,15.6099996566772,1,2787.38503741,193.772715,Wheat,SI,CT,CI,Yes
15.2333335876465,568.799987792969,5.498999953269959,8.04500007629395,17.2399997711182,1,3393.5969301737496,494.866365,Wheat,SI,CT,CI,Yes
15.3083333969116,598.400024414062,6.3679999113082895,6.54099988937378,9.85999965667725,1,3544.1444379662494,465.284745,Wheat,SI,CT,CI,Yes
15.1166667938232,552.300048828125,6.1250001192092896,8.00800037384033,16.7600002288818,1,3691.4959385125,303.82146,Wheat,SI,CT,CI,Yes
15.3083333969116,598.400024414062,6.73500001430511,6.59999990463257,13.25,1,3506.919562892499,284.112165,Wheat,SI,CT,CI,Yes
15.2333335876465,568.799987792969,6.466000080108641,7.92899990081787,24.7199993133545,1,3974.3382143649987,250.91799,Wheat,SI,CT,CI,Yes
14.2416667938232,584.200012207031,4.15200024843216,8.1540002822876,13.3800001144409,1,2932.2699798849994,155.465085,Wheat,SI,CT,CI,Yes
14.8000001907349,523.200012207031,4.62999999523163,5.38500022888184,16.8333339691162,1,3494.66875,246.0,Wheat,SI,CT,CI,Yes
15.0666666030884,552.100036621094,4.03899997472763,8.16800022125244,13.289999961853,1,3728.9878509249993,240.038595,Wheat,SI,CT,CI,Yes
15.0666666030884,552.100036621094,6.4819997549057,7.86499977111816,19.9200000762939,1,3741.2218749999997,286.803645,Wheat,SI,CT,CI,Yes
15.0666666030884,552.100036621094,6.574999690055851,6.61100006103516,10.4399995803833,1,3745.46942842375,229.70742,Wheat,SI,CT,CI,Yes
15.0666666030884,552.100036621094,7.21700012683868,7.69299983978271,19.7800006866455,1,3464.7551032825,266.514465,Wheat,SI,CT,CI,Yes
15.0666666030884,552.100036621094,5.86800038814545,7.96799993515015,21.1599998474121,1,3748.2113312237493,232.45827,Wheat,SI,CT,CI,Yes
14.8000001907349,523.200012207031,4.62999999523163,5.38500022888184,16.8333339691162,1,3729.64888595875,224.45262,Wheat,SI,CT,CI,Yes
15.1666669845581,544.400024414062,6.04499995708466,7.92500019073486,17.7299995422363,1,3745.74498779875,266.18271,Wheat,SI,CT,CI,Yes
15.3083333969116,559.5,5.7769995927810704,7.9539999961853,19.5300006866455,1,3182.2691518075,190.15275,Wheat,SI,CT,CI,Yes
15.0749998092651,543.200012207031,5.662000179290771,8.03800010681152,16.2800006866455,1,3538.4275439424996,206.86143,Wheat,SI,CT,CI,Yes
15.3083333969116,559.5,5.8090001344680795,7.90100002288818,19.6200008392334,1,3203.06182382125,228.82212,Wheat,SI,CT,CI,Yes
15.3083333969116,559.5,5.53600013256073,7.96299982070923,18.9099998474121,1,3484.7023997425,267.744885,Wheat,SI,CT,CI,Yes
15.1166667938232,552.300048828125,6.15799963474274,8.01599979400635,19.6200008392334,1,3512.7493124999996,240.7256598221019,Wheat,SI,CT,CI,Yes
14.9416666030884,546.799987792969,5.60899972915649,8.08699989318848,15.4799995422363,1,3719.19103059625,309.11847,Wheat,SI,CT,CI,Yes
15.091667175293,565.900024414062,5.40800034999847,7.96600008010864,17.7800006866455,1,3317.8494462024996,238.28094,Wheat,SI,CT,CI,Yes
15.3083333969116,559.5,5.9039998054504395,8.03800010681152,19.0200004577637,1,2992.9680525474996,205.888875,Wheat,SI,CT,CI,Yes
15.2333335876465,568.799987792969,8.5809999704361,7.19000005722046,16.5,1,3316.737259558749,295.61232,Wheat,SI,CT,CI,Yes
13.9833335876465,510.300018310547,4.1809999942779505,8.14099979400635,13.5299997329712,1,3402.7614780662498,250.80639,Wheat,SI,CT,CI,Yes
12.3916664123535,467.600006103516,8.37700009346008,7.05600023269653,19.3999996185303,1,3511.983249999999,240.7256598221019,Wheat,SI,CT,CI,Yes
13.9833335876465,510.300018310547,6.3049995899200395,7.19600009918213,14.25,1,3516.165604166665,240.7256598221019,Wheat,SI,CT,CI,Yes
13.5,486.300018310547,5.62300026416779,7.78599977493286,15.8299999237061,1,3246.625382496249,219.887715,Wheat,SI,CT,CI,Yes
14.4333333969116,562.0,5.314000248909,7.97000026702881,17.3999996185303,1,3472.2199197324994,195.129825,Wheat,SI,CT,CI,Yes
13.9833335876465,510.300018310547,6.12600028514862,7.60400009155273,21.3099994659424,1,3413.3801150724994,269.41083,Wheat,SI,CT,CI,Yes
14.2916669845581,517.5,6.258000135421749,6.71000003814697,10.2600002288818,1,3715.8594713424995,377.58837,Wheat,SI,CT,CI,Yes
14.4333333969116,562.0,8.99399995803833,5.93800020217896,31.2682933807373,1,3253.6734777549996,228.74466,Wheat,SI,CT,CI,Yes
13.9833335876465,510.300018310547,6.49999976158142,8.0,21.0,1,3308.2285719849997,200.772405,Wheat,SI,CT,CI,Yes
13.5,486.300018310547,6.78900003433228,7.19099998474121,15.4700002670288,1,3510.856041688749,286.83144,Wheat,SI,CT,CI,Yes
14.7166662216187,566.099975585938,4.86299991607666,8.13199996948242,11.6400003433228,1,3469.5423121862495,354.26751,Wheat,SI,CT,CI,Yes
14.2916669845581,517.5,4.5620000362396205,7.84499979019165,12.7799997329712,1,3428.7785295812496,290.65212,Wheat,SI,CT,CI,Yes
14.7333335876465,538.600036621094,5.58099985122681,7.29099988937378,9.65999984741211,1,3632.95435871125,301.16859,Wheat,SI,CT,CI,Yes
14.091667175293,551.700012207031,5.06900012493134,8.14700031280518,12.1199998855591,1,3374.4913950887494,202.23105,Wheat,SI,CT,CI,Yes
13.9833335876465,510.300018310547,6.02699995040894,7.875,16.4699993133545,1,3358.4917796387504,227.777685,Wheat,SI,CT,CI,Yes
13.5,486.300018310547,6.191999912261959,7.63500022888184,16.7199993133545,1,3724.0588710737493,211.294065,Wheat,SI,CT,CI,Yes
14.7333335876465,538.600036621094,8.561999797821041,6.60200023651123,19.6200008392334,1,3588.35520729625,247.04124,Wheat,SI,CT,CI,Yes
13.9833335876465,510.300018310547,6.29999995231628,6.5,9.0,1,3420.16841875375,294.832395,Wheat,SI,CT,CI,Yes
5.51666688919067,371.100006103516,12.3360002040863,7.35599994659424,21.6000003814697,1,1609.2625,68.55,Wheat,SI,CT,CI,Yes
4.99166679382324,358.300018310547,12.566000223159799,7.41900014877319,22.0900001525879,1,1380.3191776649999,31.033435,Wheat,SI,CT,CI,Yes
4.11666679382324,378.100006103516,13.4899997711182,5.87100028991699,26.8255805969238,1,1755.3578268775002,36.588515,Wheat,SI,CT,CI,Yes
5.50833320617676,329.600006103516,14.2620003223419,7.17000007629395,24.3799991607666,1,1443.9206328550001,35.318705,Wheat,SI,CT,CI,Yes
6.32500028610229,482.399993896484,6.78699970245361,7.96000003814697,19.9500007629395,1,3363.0018611111127,240.7256598221019,Wheat,SI,CT,CI,Yes
8.85833358764648,421.700012207031,19.9390006065369,6.04400014877319,7.09375,1,4451.875,426.0,Wheat,SI,CT,CI,Yes
7.34166669845581,428.399993896484,4.4420000910759,7.30399990081787,13.4099998474121,1,1666.6351511312498,67.14153,Wheat,SI,CT,CI,Yes
6.51666688919067,419.900024414062,6.20899975299835,6.47800016403198,13.9700002670288,1,2537.4625,171.9,Wheat,SI,CT,CI,Yes
14.7583332061768,651.099975585938,5.6580001115798995,7.98099994659424,17.8099994659424,1,2796.416847826085,240.7256598221019,Wheat,SI,CT,CI,Yes
14.5250005722046,628.299987792969,5.18100023269653,7.92600011825562,16.2700004577637,1,3059.2179999999985,240.7256598221019,Wheat,SI,CT,CI,Yes
14.7416667938232,646.299987792969,6.21600031852722,7.97499990463257,22.9699993133545,1,3521.27922298,256.176975,Wheat,SI,CT,CI,Yes
13.9500007629395,629.0,4.75800007581711,7.93100023269653,17.3099994659424,1,3196.9743807549994,249.73332,Wheat,SI,CT,CI,Yes
14.4833335876465,647.300048828125,5.31599998474121,7.96199989318848,17.6200008392334,1,3209.5872380575,214.841085,Wheat,SI,CT,CI,Yes
14.7166662216187,566.099975585938,5.64000010490417,7.98000001907349,17.7999992370605,1,3772.5837979787498,259.881135,Wheat,SI,CT,CI,Yes
14.7583332061768,651.099975585938,5.51400005817413,7.97300004959106,17.7299995422363,1,3278.514175,240.7256598221019,Wheat,SI,CT,CI,Yes
14.6000003814697,569.200012207031,5.5680000782012895,7.97599983215332,17.7600002288818,1,3873.1798804975006,319.069005,Wheat,SI,CT,CI,Yes
14.4416666030884,609.5,6.2180000543594405,7.7350001335144,14.4799995422363,1,3372.83067125125,212.62446,Wheat,SI,CT,CI,Yes
14.4833335876465,647.300048828125,5.48799991607666,7.97100019454956,17.7700004577637,1,2834.88601468375,208.47828,Wheat,SI,CT,CI,Yes
14.7583332061768,651.099975585938,5.26199996471405,7.95900011062622,17.5900001525879,1,3416.044188302499,236.434125,Wheat,SI,CT,CI,Yes
