MAT,MAP,SOC,pH,Clay,Duration,C_input,N_input,Planting_system,Return,Tillage,Irrigation,Topdressing
10.841667175293,638.200012207031,4.46400016546249,8.12800025939941,14.1599998474121,1,2731.135,140.454957655258,Wheat,SDB,CT,OI,Yes
11.5833330154419,684.5,6.39499962329865,8.0,20.3700008392334,1,2480.27384615385,140.454957655258,Wheat,SDB,CT,OI,Yes
12.7333335876465,686.900024414062,6.2169998884201,7.97900009155273,20.0300006866455,1,2426.1975,140.454957655258,Wheat,SDB,CT,OI,Yes
11.8166666030884,633.400024414062,5.02099990844727,8.10200023651123,16.4099998474121,1,2332.97499865,72.307635,Wheat,SDB,CT,OI,Yes
11.8166666030884,633.400024414062,4.58400011062622,8.12800025939941,14.8800001144409,1,1999.4124980875,81.02499,Wheat,SDB,CT,OI,Yes
11.0666666030884,527.600036621094,5.36400020122528,8.04800033569336,16.4799995422363,1,3013.0375,205.239795,Wheat,SDB,CT,OI,Yes
10.8666667938232,586.299987792969,13.970000743866,7.75,20.0,1,2275.195,140.454957655258,Wheat,SDB,CT,OI,Yes
10.0583333969116,541.5,5.25799989700317,8.08899974822998,15.5699996948242,1,3385.975,103.5,Wheat,SDB,CT,OI,Yes
14.1833333969116,627.100036621094,5.23800015449524,8.07600021362305,16.6200008392334,1,2878.871926225,146.117805,Wheat,SDB,CT,OI,Yes
14.1833333969116,627.100036621094,6.29700005054474,8.01399993896484,20.3700008392334,1,1708.6980204625,55.890825,Wheat,SDB,CT,OI,Yes
13.7750005722046,640.700012207031,5.39699971675873,8.07400035858154,17.4899997711182,1,2281.9917285625,140.56788,Wheat,SDB,CT,OI,Yes
12.5500001907349,614.799987792969,4.94000017642975,8.10000038146973,15.8400001525879,1,2714.5945811875,170.11335,Wheat,SDB,CT,OI,Yes
13.6666669845581,594.5,6.83499991893768,7.85900020599365,19.1700000762939,1,2842.22392857143,140.454957655258,Wheat,SDB,CT,OI,Yes
12.7333335876465,693.600036621094,5.04999995231628,8.10000038146973,16.5,1,2700.86285714286,140.454957655258,Wheat,SDB,CT,OI,Yes
12.7333335876465,693.600036621094,4.5100000500679,8.05000019073486,16.2199993133545,1,2051.531563675,177.73794,Wheat,SDB,CT,OI,Yes
13.7750005722046,640.700012207031,5.2539998292923,7.7480001449585,17.8125,1,2591.02851655,201.21255,Wheat,SDB,CT,OI,Yes
